12500	0	0.0508	55.5	0.0008
4000	0	0.0254	31.7	0.0004
8000	2.7	0.1524	71.3	0.0024
1600	6.7	0.1016	39.6	0.0058
5000	3.3	0.1016	71.3	0.002
6300	0	0.2286	39.6	0.0025
1000	7.2	0.1524	71.3	0.0075
630	2	0.2286	71.3	0.0029
10000	4.2	0.0508	71.3	0.0014
800	22.2	0.0254	71.3	0.0214
500	7.3	0.2286	31.7	0.0133
800	0	0.1524	55.5	0.0017
630	12.7	0.0254	39.6	0.013
1600	8.4	0.0508	55.5	0.0054
1600	9.5	0.0254	71.3	0.0042
630	15.4	0.0508	39.6	0.0283
1000	15.6	0.1016	39.6	0.0528
500	4	0.3048	71.3	0.005
1250	6.7	0.1016	31.7	0.0059
3150	0	0.2286	55.5	0.0023
630	22.2	0.0254	39.6	0.0229
1000	0	0.2286	31.7	0.0027
630	12.3	0.1016	31.7	0.0419
2500	3.3	0.1016	39.6	0.0025
2000	15.4	0.0508	71.3	0.0264
8000	0	0.0254	55.5	0.0004
1600	0	0.3048	71.3	0.0027
6300	5.4	0.1524	31.7	0.0053
6300	15.4	0.0508	55.5	0.0272
5000	17.4	0.0254	55.5	0.0166
2000	0	0.0508	31.7	0.0008
5000	12.6	0.1524	39.6	0.0584
800	0	0.3048	71.3	0.0027
315	5.3	0.2286	39.6	0.0061
5000	3	0.3048	31.7	0.0053
800	1.5	0.3048	39.6	0.0039
12500	2.7	0.1524	71.3	0.0024
4000	0	0.1524	31.7	0.0021
10000	7.2	0.1524	71.3	0.0075
2500	0	0.1016	71.3	0.0012
1000	22.2	0.0254	71.3	0.0214
8000	3.3	0.1016	71.3	0.002
315	9.5	0.0254	39.6	0.0045
250	5.3	0.2286	39.6	0.0061
1000	4	0.2286	71.3	0.004
1000	17.4	0.0254	39.6	0.0172
400	7.2	0.1524	71.3	0.0075
400	4	0.2286	55.5	0.0043
6300	2.7	0.1524	71.3	0.0024
630	8.9	0.1016	39.6	0.0125
1600	6.7	0.1016	55.5	0.0052
800	0	0.1524	31.7	0.0021
800	0	0.2286	39.6	0.0025
800	0	0.3048	31.7	0.0033
800	4	0.2286	71.3	0.004
630	4	0.2286	31.7	0.0051
1250	0	0.0508	31.7	0.0008
2000	5.3	0.2286	39.6	0.0061
6300	15.4	0.0508	39.6	0.0283
2500	2	0.2286	31.7	0.0037
2500	17.4	0.0254	31.7	0.0177
6300	3	0.3048	71.3	0.0043
3150	9.5	0.0254	71.3	0.0042
4000	0	0.0254	39.6	0.0004
200	12.3	0.1016	31.7	0.0419
5000	9.5	0.0254	55.5	0.0043
5000	3	0.3048	71.3	0.0043
1250	2	0.2286	71.3	0.0029
1600	0	0.2286	39.6	0.0025
1600	0	0.1016	39.6	0.0015
4000	7.3	0.2286	55.5	0.0112
500	9.5	0.0254	39.6	0.0045
6300	0	0.0508	31.7	0.0008
3150	11.2	0.0508	71.3	0.0141
5000	4	0.3048	71.3	0.005
2000	6.7	0.1016	39.6	0.0058
8000	4	0.2286	39.6	0.0047
1600	0	0.2286	31.7	0.0027
400	17.4	0.0254	39.6	0.0172
6300	4	0.2286	71.3	0.004
2500	2.7	0.1524	39.6	0.0029
630	5.4	0.1524	55.5	0.0043
3150	22.2	0.0254	39.6	0.0229
3150	3	0.3048	71.3	0.0043
2000	5.4	0.1524	55.5	0.0043
1000	2.7	0.1524	71.3	0.0024
2000	6.7	0.1016	71.3	0.0048
6300	0	0.3048	55.5	0.0028
2000	9.5	0.0254	71.3	0.0042
630	6.7	0.1016	31.7	0.0059
800	4	0.3048	71.3	0.005
8000	17.4	0.0254	71.3	0.0161
2500	8.4	0.0508	39.6	0.0057
10000	0	0.0254	31.7	0.0004
5000	2	0.2286	55.5	0.0031
5000	7.2	0.1524	39.6	0.0091
1250	9.9	0.1524	39.6	0.0233
6300	15.6	0.1016	39.6	0.0528
6300	0	0.1016	39.6	0.0015
2000	12.3	0.1016	39.6	0.0408
400	5.3	0.2286	71.3	0.0052
1000	9.5	0.0254	71.3	0.0042
800	4	0.2286	39.6	0.0047
4000	9.5	0.0254	55.5	0.0043
3150	15.4	0.0508	39.6	0.0283
500	17.4	0.0254	39.6	0.0172
2000	15.4	0.0508	31.7	0.029
1250	9.9	0.1524	31.7	0.0253
630	8.4	0.0508	55.5	0.0054
1600	12.6	0.1524	39.6	0.0584
400	12.3	0.1016	55.5	0.0368
500	8.4	0.0508	39.6	0.0057
3150	7.3	0.2286	39.6	0.0123
800	6.7	0.1016	39.6	0.0058
4000	15.6	0.1016	71.3	0.0437
8000	4.8	0.0254	31.7	0.0009
500	9.9	0.1524	71.3	0.0193
6300	1.5	0.3048	71.3	0.0034
630	2.7	0.1524	71.3	0.0024
1250	6.7	0.1016	71.3	0.0048
800	15.4	0.0508	39.6	0.0283
800	12.3	0.1016	55.5	0.0368
1600	3	0.3048	71.3	0.0043
3150	4.2	0.0508	71.3	0.0014
400	8.9	0.1016	71.3	0.0103
6300	9.5	0.0254	31.7	0.0046
1000	12.7	0.0254	39.6	0.013
500	15.4	0.0508	39.6	0.0283
6300	4.8	0.0254	55.5	0.0009
1000	5.3	0.2286	39.6	0.0061
3150	0	0.0508	31.7	0.0008
2500	17.4	0.0254	71.3	0.0161
2500	3.3	0.1016	31.7	0.0025
200	11.2	0.0508	71.3	0.0141
1250	3.3	0.1016	39.6	0.0025
800	9.5	0.0254	39.6	0.0045
800	15.4	0.0508	55.5	0.0272
2500	6.7	0.1016	55.5	0.0052
20000	4.8	0.0254	71.3	0.0008
1600	0	0.1016	71.3	0.0012
2500	11.2	0.0508	71.3	0.0141
4000	0	0.3048	39.6	0.0031
4000	9.9	0.1524	71.3	0.0193
5000	8.9	0.1016	39.6	0.0125
3150	15.6	0.1016	71.3	0.0437
800	17.4	0.0254	55.5	0.0166
1000	0	0.1016	71.3	0.0012
5000	8.9	0.1016	71.3	0.0103
630	3.3	0.1016	31.7	0.0025
5000	7.3	0.2286	55.5	0.0112
1000	6.7	0.1016	55.5	0.0052
315	4	0.3048	39.6	0.0058
500	0	0.2286	31.7	0.0027
3150	17.4	0.0254	55.5	0.0166
1000	3.3	0.1016	55.5	0.0022
250	9.5	0.0254	31.7	0.0046
250	9.9	0.1524	39.6	0.0233
1600	9.5	0.0254	55.5	0.0043
2000	9.9	0.1524	31.7	0.0253
5000	9.5	0.0254	71.3	0.0042
500	4	0.2286	55.5	0.0043
2000	15.6	0.1016	39.6	0.0528
500	5.3	0.2286	71.3	0.0052
6300	15.4	0.0508	31.7	0.029
3150	3.3	0.1016	71.3	0.002
6300	17.4	0.0254	71.3	0.0161
2500	8.4	0.0508	55.5	0.0054
4000	9.5	0.0254	71.3	0.0042
4000	1.5	0.3048	39.6	0.0039
5000	22.2	0.0254	71.3	0.0214
2500	19.7	0.0508	71.3	0.0341
3150	4.8	0.0254	55.5	0.0009
6300	2	0.2286	71.3	0.0029
630	6.7	0.1016	39.6	0.0058
250	0	0.3048	31.7	0.0033
12500	4	0.3048	71.3	0.005
1000	9.9	0.1524	71.3	0.0193
2000	3	0.3048	31.7	0.0053
12500	0	0.1016	71.3	0.0012
1250	8.4	0.0508	31.7	0.0058
2000	15.6	0.1016	71.3	0.0437
400	15.4	0.0508	71.3	0.0264
2000	7.3	0.2286	39.6	0.0123
200	9.5	0.0254	31.7	0.0046
315	19.7	0.0508	71.3	0.0341
12500	0	0.0254	31.7	0.0004
2500	8.4	0.0508	71.3	0.0053
2500	2.7	0.1524	71.3	0.0024
630	8.4	0.0508	31.7	0.0058
1000	7.3	0.2286	71.3	0.0104
500	5.4	0.1524	55.5	0.0043
2000	1.5	0.3048	39.6	0.0039
2000	6.7	0.1016	55.5	0.0052
2000	0	0.1524	39.6	0.0019
250	12.3	0.1016	39.6	0.0408
2000	2	0.2286	31.7	0.0037
200	9.5	0.0254	39.6	0.0045
800	0	0.1016	31.7	0.0015
5000	15.4	0.0508	39.6	0.0283
10000	0	0.0254	55.5	0.0004
500	0	0.1524	55.5	0.0017
1000	19.7	0.0508	39.6	0.0365
4000	12.3	0.1016	55.5	0.0368
1600	3	0.3048	31.7	0.0053
10000	0	0.3048	71.3	0.0027
16000	0	0.1524	55.5	0.0017
1600	2	0.2286	39.6	0.0035
200	7.3	0.2286	39.6	0.0123
2500	15.6	0.1016	71.3	0.0437
800	4	0.2286	31.7	0.0051
630	12.3	0.1016	39.6	0.0408
4000	9.5	0.0254	31.7	0.0046
4000	4.2	0.0508	71.3	0.0014
5000	5.3	0.2286	71.3	0.0052
12500	0	0.0508	39.6	0.0008
800	0	0.1524	39.6	0.0019
8000	0	0.1016	55.5	0.0013
2500	7.3	0.2286	31.7	0.0133
6300	9.5	0.0254	55.5	0.0043
800	11.2	0.0508	71.3	0.0141
4000	4	0.2286	71.3	0.004
5000	0	0.0254	31.7	0.0004
250	19.7	0.0508	39.6	0.0365
1250	8.9	0.1016	39.6	0.0125
4000	9.9	0.1524	31.7	0.0253
2500	4.8	0.0254	55.5	0.0009
4000	11.2	0.0508	71.3	0.0141
20000	0	0.0254	55.5	0.0004
4000	5.4	0.1524	55.5	0.0043
10000	0	0.0508	71.3	0.0007
2500	12.7	0.0254	71.3	0.0122
5000	12.7	0.0254	39.6	0.013
6300	9.9	0.1524	39.6	0.0233
500	15.6	0.1016	71.3	0.0437
4000	0	0.1016	31.7	0.0015
6300	4	0.3048	71.3	0.005
1250	5.4	0.1524	31.7	0.0053
630	0	0.2286	39.6	0.0025
500	3	0.3048	71.3	0.0043
800	2.7	0.1524	39.6	0.0029
8000	7.2	0.1524	39.6	0.0091
2000	8.4	0.0508	55.5	0.0054
315	11.2	0.0508	71.3	0.0141
2000	3	0.3048	71.3	0.0043
1000	3.3	0.1016	71.3	0.002
315	4	0.3048	71.3	0.005
2500	7.2	0.1524	39.6	0.0091
1000	12.6	0.1524	71.3	0.0483
1000	17.4	0.0254	55.5	0.0166
2500	0	0.0508	55.5	0.0008
250	9.9	0.1524	31.7	0.0253
1600	5.4	0.1524	71.3	0.004
1600	0	0.1016	55.5	0.0013
1250	0	0.1016	55.5	0.0013
800	12.6	0.1524	71.3	0.0483
1250	1.5	0.3048	71.3	0.0034
16000	0	0.3048	71.3	0.0027
1250	12.3	0.1016	71.3	0.0338
2000	4	0.2286	39.6	0.0047
1000	5.4	0.1524	71.3	0.004
200	11.2	0.0508	39.6	0.015
1000	12.3	0.1016	55.5	0.0368
200	7.3	0.2286	55.5	0.0112
400	12.3	0.1016	39.6	0.0408
315	7.3	0.2286	55.5	0.0112
2000	3.3	0.1016	39.6	0.0025
1600	2	0.2286	71.3	0.0029
8000	3.3	0.1016	39.6	0.0025
2500	12.3	0.1016	71.3	0.0338
8000	0	0.3048	39.6	0.0031
315	15.4	0.0508	39.6	0.0283
2500	11.2	0.0508	39.6	0.015
500	8.4	0.0508	31.7	0.0058
2000	7.3	0.2286	71.3	0.0104
1250	17.4	0.0254	39.6	0.0172
16000	0	0.0254	71.3	0.0004
5000	0	0.2286	55.5	0.0023
500	0	0.2286	55.5	0.0023
1600	2.7	0.1524	71.3	0.0024
630	12.6	0.1524	71.3	0.0483
5000	4	0.2286	55.5	0.0043
800	9.9	0.1524	71.3	0.0193
3150	0	0.3048	55.5	0.0028
8000	0	0.1016	31.7	0.0015
2000	0	0.3048	71.3	0.0027
500	12.3	0.1016	31.7	0.0419
2000	0	0.2286	55.5	0.0023
2000	8.4	0.0508	71.3	0.0053
5000	9.5	0.0254	39.6	0.0045
4000	0	0.0508	71.3	0.0007
3150	11.2	0.0508	39.6	0.015
1600	9.9	0.1524	55.5	0.0208
1000	5.3	0.2286	71.3	0.0052
800	12.6	0.1524	39.6	0.0584
6300	2	0.2286	39.6	0.0035
250	12.7	0.0254	39.6	0.013
5000	4	0.2286	31.7	0.0051
3150	2	0.2286	39.6	0.0035
400	8.4	0.0508	31.7	0.0058
3150	15.4	0.0508	55.5	0.0272
1600	4	0.2286	55.5	0.0043
2000	3.3	0.1016	55.5	0.0022
1600	22.2	0.0254	71.3	0.0214
5000	5.4	0.1524	55.5	0.0043
1250	22.2	0.0254	71.3	0.0214
630	6.7	0.1016	71.3	0.0048
10000	4.8	0.0254	39.6	0.0009
800	0	0.1016	71.3	0.0012
8000	4.8	0.0254	39.6	0.0009
4000	3.3	0.1016	31.7	0.0025
400	5.4	0.1524	31.7	0.0053
2000	7.3	0.2286	55.5	0.0112
3150	12.7	0.0254	39.6	0.013
630	0	0.3048	31.7	0.0033
315	9.5	0.0254	31.7	0.0046
1600	15.4	0.0508	71.3	0.0264
800	7.3	0.2286	31.7	0.0133
315	3	0.3048	39.6	0.005
6300	3.3	0.1016	55.5	0.0022
12500	0	0.0254	55.5	0.0004
400	8.9	0.1016	39.6	0.0125
315	17.4	0.0254	39.6	0.0172
2000	4	0.3048	39.6	0.0058
500	5.4	0.1524	31.7	0.0053
500	12.3	0.1016	39.6	0.0408
800	9.9	0.1524	55.5	0.0208
630	7.3	0.2286	31.7	0.0133
6300	9.9	0.1524	71.3	0.0193
315	1.5	0.3048	39.6	0.0039
2500	3	0.3048	71.3	0.0043
315	8.9	0.1016	71.3	0.0103
200	17.4	0.0254	55.5	0.0166
6300	7.3	0.2286	39.6	0.0123
16000	4.8	0.0254	55.5	0.0009
5000	8.4	0.0508	71.3	0.0053
2000	15.4	0.0508	55.5	0.0272
3150	0	0.3048	71.3	0.0027
2000	12.6	0.1524	71.3	0.0483
1250	8.4	0.0508	71.3	0.0053
1000	0	0.2286	55.5	0.0023
315	12.7	0.0254	39.6	0.013
5000	12.3	0.1016	55.5	0.0368
315	7.3	0.2286	39.6	0.0123
4000	15.4	0.0508	31.7	0.029
12500	0	0.1524	71.3	0.0016
250	17.4	0.0254	39.6	0.0172
12500	4.8	0.0254	71.3	0.0008
630	0	0.2286	55.5	0.0023
6300	15.4	0.0508	71.3	0.0264
1600	8.4	0.0508	31.7	0.0058
500	0	0.1524	31.7	0.0021
500	5.3	0.2286	39.6	0.0061
1000	0	0.0508	71.3	0.0007
1250	12.3	0.1016	39.6	0.0408
200	17.4	0.0254	71.3	0.0161
800	9.5	0.0254	55.5	0.0043
8000	1.5	0.3048	71.3	0.0034
250	19.7	0.0508	71.3	0.0341
2000	12.3	0.1016	31.7	0.0419
4000	15.4	0.0508	55.5	0.0272
1250	15.4	0.0508	39.6	0.0283
1250	0	0.3048	39.6	0.0031
630	2	0.2286	31.7	0.0037
5000	12.7	0.0254	71.3	0.0122
4000	22.2	0.0254	71.3	0.0214
5000	12.3	0.1016	71.3	0.0338
3150	7.2	0.1524	39.6	0.0091
1600	12.3	0.1016	39.6	0.0408
5000	15.4	0.0508	31.7	0.029
1000	7.2	0.1524	39.6	0.0091
5000	15.6	0.1016	39.6	0.0528
10000	12.7	0.0254	39.6	0.013
5000	2	0.2286	31.7	0.0037
1600	4	0.2286	31.7	0.0051
6300	3.3	0.1016	71.3	0.002
5000	4.8	0.0254	55.5	0.0009
400	2	0.2286	31.7	0.0037
1000	9.5	0.0254	31.7	0.0046
3150	15.6	0.1016	39.6	0.0528
500	12.6	0.1524	71.3	0.0483
1000	2	0.2286	55.5	0.0031
315	0	0.2286	55.5	0.0023
250	9.5	0.0254	39.6	0.0045
3150	3	0.3048	55.5	0.0045
2500	1.5	0.3048	71.3	0.0034
250	9.9	0.1524	71.3	0.0193
1250	5.4	0.1524	55.5	0.0043
1600	12.7	0.0254	39.6	0.013
20000	0	0.2286	71.3	0.0021
3150	0	0.1016	55.5	0.0013
5000	8.4	0.0508	55.5	0.0054
3150	0	0.1016	71.3	0.0012
4000	4.2	0.0508	39.6	0.0015
800	3.3	0.1016	71.3	0.002
4000	17.4	0.0254	71.3	0.0161
2500	15.4	0.0508	55.5	0.0272
630	12.7	0.0254	71.3	0.0122
2000	4.8	0.0254	71.3	0.0008
2500	15.6	0.1016	39.6	0.0528
400	15.4	0.0508	31.7	0.029
6300	0	0.0254	39.6	0.0004
200	17.4	0.0254	31.7	0.0177
2500	3	0.3048	55.5	0.0045
20000	0	0.0254	71.3	0.0004
10000	2	0.2286	71.3	0.0029
315	3	0.3048	31.7	0.0053
500	4	0.3048	39.6	0.0058
1000	0	0.0508	31.7	0.0008
2000	4.8	0.0254	31.7	0.0009
4000	5.4	0.1524	31.7	0.0053
200	19.7	0.0508	39.6	0.0365
4000	3	0.3048	55.5	0.0045
16000	2.7	0.1524	71.3	0.0024
1000	1.5	0.3048	39.6	0.0039
800	2	0.2286	39.6	0.0035
4000	7.3	0.2286	71.3	0.0104
2500	0	0.0254	71.3	0.0004
5000	0	0.1016	31.7	0.0015
400	9.5	0.0254	55.5	0.0043
250	9.9	0.1524	55.5	0.0208
500	19.7	0.0508	71.3	0.0341
400	12.3	0.1016	71.3	0.0338
